Technologies,Percentage
 Cloud environment tenancies,0.007870916961826053
 System engineering methodologies,0.007870916961826053
 Oracle Cloud Financial,0.007870916961826053
 Business planning principles,0.007870916961826053
 Design synthesis,0.007870916961826053
 Fusion Analytics Warehouse,0.007870916961826053
 Data Augmentation,0.007870916961826053
 ERP/HCM,0.007870916961826053
 Data Developer,0.007870916961826053
 Oracle University,0.007870916961826053
 Comprehension,0.007870916961826053
 Good Laboratory Practices,0.007870916961826053
 ICH requirements,0.007870916961826053
 Good Manufacturing Practices,0.007870916961826053
Cell Culture,0.007870916961826053
 Cell Bank Development,0.007870916961826053
 Molecular Release Testing,0.007870916961826053
 Cell Count/Viability,0.007870916961826053
 Flow Cytometry,0.007870916961826053
 Cell Culture Release Testing,0.007870916961826053
 Investigation Activities,0.007870916961826053
 Analytical Development Lab,0.007870916961826053
 CellBased Potency Assays,0.007870916961826053
 FDA cGMP,0.007870916961826053
 Paid advertising,0.007870916961826053
 Salesforce CPQ,0.007870916961826053
 Technical Orientation,0.007870916961826053
NetSuite ERP,0.007870916961826053
 Sidetrade,0.007870916961826053
 Programming practices,0.007870916961826053
 Accounting processes,0.007870916961826053
 Drug testing,0.007870916961826053
 Five (5) years business and technical experience,0.007870916961826053
 Master's Degree or MBA,0.007870916961826053
 Testing execution plan,0.007870916961826053
Hyperion,0.007870916961826053
 Hyperion FDM,0.007870916961826053
 Hyperion DRM,0.007870916961826053
Technical modeling techniques,0.007870916961826053
 Business and system support,0.007870916961826053
 Training on applications,0.007870916961826053
 Communicating business and system application changes,0.007870916961826053
 Business and management information reports,0.007870916961826053
 Related discipline or equivalent experience,0.007870916961826053
 Business results measurement,0.007870916961826053
 Business capabilities,0.007870916961826053
 Overall business case,0.007870916961826053
 Project mobilization,0.007870916961826053
 Requests for proposal,0.007870916961826053
 Information and the quote,0.007870916961826053
 Validation of solutions,0.007870916961826053
 General Ledger reporting,0.007870916961826053
 Remittance payments,0.007870916961826053
 Month End close,0.007870916961826053
 Good Laboratory Practices (GLP),0.007870916961826053
 Analytical knowledge,0.007870916961826053
 Piston engine architecture,0.007870916961826053
 Design for Six Sigma,0.007870916961826053
 Piston Engine Architecture,0.007870916961826053
 Analytic Assay Development,0.007870916961826053
 Citizen development automation/application tools,0.007870916961826053
 Analytical Systems Compliance,0.007870916961826053
 R/R Studio,0.007870916961826053
 Case Study Research,0.007870916961826053
 Agile project management methodology,0.007870916961826053
 Ellucian Recruit,0.007870916961826053
 EthosCE,0.007870916961826053
 MedHub,0.007870916961826053
 QA staff,0.007870916961826053
 Action items,0.007870916961826053
 FDA Good Clinical Practices,0.007870916961826053
 Heuristics,0.007870916961826053
 Industry Trends Analysis,0.007870916961826053
Oracle Fusion SCM,0.007870916961826053
FDA 21CFR803,0.007870916961826053
 Oracle Manufacturing,0.007870916961826053
 Oracle Quality Purchasing,0.007870916961826053
 Oracle Inventory Management,0.007870916961826053
 Oracle Cost Management,0.007870916961826053
 Oracle Supply Chain Planning,0.007870916961826053
 Oracle Fusion Cloud platform,0.007870916961826053
 Oracle Fusion SCM certification,0.007870916961826053
 Metadata Creation,0.007870916961826053
 Information systems auditing,0.007870916961826053
 Medical Device Manufacturing,0.007870916961826053
 AAS,0.007870916961826053
FDA 21CFR803/820,0.007870916961826053
 ISO 13488/13485,0.007870916961826053
 SOX 404 controls,0.007870916961826053
 US GAAP accounting,0.007870916961826053
 Project/time management,0.007870916961826053
 Custom Analysis,0.007870916961826053
 Data science methodology,0.007870916961826053
 GMP (Good Manufacturing Practices),0.007870916961826053
 Test Tool Suites,0.007870916961826053
 Hardware Standards,0.007870916961826053
 Software Standards,0.007870916961826053
 DBeaver,0.007870916961826053
 Agile Backlog Management Tools,0.007870916961826053
 JIRA Confluence,0.007870916961826053
 PAT,0.007870916961826053
 Operational Roles,0.007870916961826053
 Cloudbased Tools,0.007870916961826053
 Designers,0.007870916961826053
 Controllers,0.007870916961826053
 Marketers,0.007870916961826053
 External Reporting Requests,0.007870916961826053
 Technology Passion,0.007870916961826053
 Innovation Passion,0.007870916961826053
 Chase,0.007870916961826053
Toad,0.007870916961826053
 Infrastructure and Information Security,0.007870916961826053
 Technology Initiatives,0.007870916961826053
 Tech Debt,0.007870916961826053
 Jira DSTs,0.007870916961826053
 External Data Filings,0.007870916961826053
 Application and network vulnerability testing,0.007870916961826053
 UX/UI Analysis,0.007870916961826053
 Technical Planning,0.007870916961826053
 User Experience Modeling,0.007870916961826053
 Concept Generation,0.007870916961826053
 Cloud Enablement,0.007870916961826053
Product Vision,0.007870916961826053
 Financial Obligations,0.007870916961826053
 External Dependencies,0.007870916961826053
 Legal Obligations,0.007870916961826053
 Business Owners,0.007870916961826053
 Firm Capabilities,0.007870916961826053
 Data Center Migration,0.007870916961826053
 Release Dates,0.007870916961826053
 Product Health,0.007870916961826053
 Internal Dependencies,0.007870916961826053
 Email Infrastructure,0.007870916961826053
 Excel/Access,0.007870916961826053
 Statistical expertise,0.007870916961826053
 Client Quality Standards,0.007870916961826053
 Complex High Volume Proposals,0.007870916961826053
 FFP FPIF CPAF CPIF Contract Types,0.007870916961826053
 Program Clearance,0.007870916961826053
 Proficient in Microsoft Office,0.007870916961826053
 Leadership & Teamwork,0.007870916961826053
 Active Program Clearance,0.007870916961826053
Cyber Investigations,0.007870916961826053
 RMF Experience,0.007870916961826053
 Remedy Tickets,0.007870916961826053
 Arbor Alarms,0.007870916961826053
 SIEM Content Creation Management,0.007870916961826053
 HTEN Program WIKI Reviews,0.007870916961826053
 Cisco Certification,0.007870916961826053
 CompTIA Certification,0.007870916961826053
 Microsoft Certification,0.007870916961826053
 Mange Engine Certification,0.007870916961826053
 F5 Certification,0.007870916961826053
 USG RFP/BAA/IFB/RFQ Experience,0.007870916961826053
 Audit and FPRP Rate Development,0.007870916961826053
 CAS Working Knowledge,0.007870916961826053
 Proposal Scheduling,0.007870916961826053
 Business Solution Needs,0.007870916961826053
 Requirements Capture,0.007870916961826053
 ServiceNow Platform Integration,0.007870916961826053
 Platform Leads,0.007870916961826053
 Communities of Practice,0.007870916961826053
 Standards for Business Analysis,0.007870916961826053
 M&A Activity,0.007870916961826053
 RFP Compilation,0.007870916961826053
 USG Officials Communication,0.007870916961826053
 FactFinding Meetings,0.007870916961826053
 Historical Data Research,0.007870916961826053
 Program Special Access,0.007870916961826053
 Basis of Estimate (BOE) Analysis,0.007870916961826053
 VBA Coding,0.007870916961826053
 FAR and DFARS Knowledge,0.007870916961826053
 TINA/TCOPD,0.007870916961826053
 System and business controls,0.007870916961826053
 PCI scoping criteria,0.007870916961826053
 Mitigation activities,0.007870916961826053
 Web Application Scanning,0.007870916961826053
 Medicaid cost report,0.007870916961826053
 HFMA Certification,0.007870916961826053
Nuclear energy,0.007870916961826053
 Safety analysis,0.007870916961826053
 Electrical equipment,0.007870916961826053
 Codes and regulations,0.007870916961826053
 Plant design,0.007870916961826053
 Vendor Negotiation,0.007870916961826053
 Client Collaboration,0.007870916961826053
 Documentation and Compliance,0.007870916961826053
 Travel Industry Knowledge,0.007870916961826053
 Travel Booking Platforms,0.007870916961826053
 FSDV,0.007870916961826053
 Wins,0.007870916961826053
 IX,0.007870916961826053
 FARA,0.007870916961826053
 SAP Modules SD,0.007870916961826053
 Medicare cost report,0.007870916961826053
 Business plans,0.007870916961826053
 Payor analysis,0.007870916961826053
 Power BI Data Analyst Associate,0.007870916961826053
 Global supply chain knowledge,0.007870916961826053
 Scientific reports,0.007870916961826053
 FMEAs,0.007870916961826053
 Supply chain variability,0.007870916961826053
 Data model connections,0.007870916961826053
 Automated statistical process control platforms,0.007870916961826053
 Greenbelt/Blackbelt certification,0.007870916961826053
 Client Side performance metric tools,0.007870916961826053
 Product line reporting,0.007870916961826053
 Quantum Metrics,0.007870916961826053
 Google Data Analytics Professional Certificate,0.007870916961826053
 Continuous integration & delivery,0.007870916961826053
 Quick sight,0.007870916961826053
 Use Case/Test Case Development,0.007870916961826053
 Technical finance skills,0.007870916961826053
 Benchmark reporting,0.007870916961826053
 SAP Modules MM,0.007870916961826053
 SAP Modules FICA,0.007870916961826053
 SAP Modules FICO,0.007870916961826053
 MMCOPY,0.007870916961826053
 Eagerness to learn and adapt,0.007870916961826053
 Data and process improvement passion,0.007870916961826053
 User Experience Evaluation,0.007870916961826053
 Entity Relationships,0.007870916961826053
 Cyber Program Development,0.007870916961826053
 Selfreflection,0.007870916961826053
 SAP GUI Scripting,0.007870916961826053
 Technical Analyst,0.007870916961826053
 Strong communication and presentation skills,0.007870916961826053
 DB2 Framework,0.007870916961826053
 Complex Technical Terms,0.007870916961826053
 Performance improvements,0.007870916961826053
 Productivity improvements,0.007870916961826053
PCI DSS,0.007870916961826053
 Vulnerability Management Program,0.007870916961826053
 Dynamic Application Security Testing (DAST),0.007870916961826053
 Collaborative teamwork,0.007870916961826053
 Data extraction manipulation and reporting,0.007870916961826053
 S/4HANA Cloud,0.007870916961826053
 Deadline Setting,0.007870916961826053
 Ui Path,0.007870916961826053
 Field Analytics,0.007870916961826053
 COTS applications,0.007870916961826053
 Public safety software,0.007870916961826053
 Handson Coding,0.007870916961826053
 Meeting Organization,0.007870916961826053
 Meeting Leading,0.007870916961826053
 HighPressure Situations,0.007870916961826053
 Financial modeling and analysis,0.007870916961826053
Labor Management System,0.007870916961826053
 Microsoft Office Suite (MS Word MS Access MS Excel MS Powerpoint and Outlook),0.007870916961826053
 FRA HOS,0.007870916961826053
 PTT applications,0.007870916961826053
 LMS applications,0.007870916961826053
 Inventory clerk,0.007870916961826053
 Data analyzing,0.007870916961826053
 Validated Systems,0.007870916961826053
 Technical Calculation Software,0.007870916961826053
 Data Loading Pipelines,0.007870916961826053
 Reporting and Briefing,0.007870916961826053
 PATRIOT,0.007870916961826053
 FAAD,0.007870916961826053
 AEGIS,0.007870916961826053
 Track Management,0.007870916961826053
 Threat Evaluation,0.007870916961826053
 Engagement Planning and Processing,0.007870916961826053
 Interceptor Guidance,0.007870916961826053
 IFF,0.007870916961826053
 CCTDI,0.007870916961826053
 NonCooperative Target Recognition,0.007870916961826053
 Sensor Geodetic Registration,0.007870916961826053
 Defense Planning,0.007870916961826053
 Sensor Coverage Evaluation and Optimization,0.007870916961826053
 Tactical Distributed Systems,0.007870916961826053
 Networked Sensors,0.007870916961826053
 Engagement Resource Management,0.007870916961826053
 Force Operations,0.007870916961826053
 IBCS,0.007870916961826053
 Hardware In The Loop (HWIL),0.007870916961826053
 Data Parsing,0.007870916961826053
 Community of Interest Meetings,0.007870916961826053
 Congressional Inquiry,0.007870916961826053
 VTC,0.007870916961826053
 Onsite Visits,0.007870916961826053
 Data Liaising,0.007870916961826053
 Staff Action Documentation,0.007870916961826053
 WAR,0.007870916961826053
 LTRI Effort,0.007870916961826053
 Holistic LTRI Approach,0.007870916961826053
